Precio,Terreno,Construido,Año_Construccion,densidad_barrio,colegio_15m,jardin_15m,trabajo_15m,es_depto
5257,140,140,1997,523.574223,0,1,1,TRUE
2537,119,108,2001,236.823853,0,1,0,FALSE
1790,40,40,2007,404.619293,1,1,0,TRUE
1696,57,57,1996,318.872459,0,1,0,TRUE
1655,104,76,2008,265.567082,0,0,0,FALSE
4702,140,140,2009,149.196922,0,1,0,TRUE
7024,448,159,1957,89.571148,0,1,0,FALSE
1348,32,32,2010,728.850812,1,1,1,TRUE
1602,49,49,2009,582.163758,0,1,0,TRUE
4650,89,89,2011,284.955009,0,1,0,TRUE
4940,77,77,2011,65.301152,1,1,0,TRUE
1344,59,59,2007,60.384793,0,1,0,TRUE
1450,122,71,2008,303.34639,0,1,0,FALSE
1508,142,58,2011,33.969678,0,0,0,FALSE
2600,180,110,1993,178.954597,0,1,0,FALSE
3016,62,62,1995,261.139913,0,1,0,TRUE
1636,150,84,2003,161.650534,0,1,0,FALSE
4100,237,138,1998,151.637037,0,1,0,FALSE
17900,801,198,1983,26.001323,1,0,0,FALSE
9395,140,140,2010,406.464151,1,1,0,TRUE
2627,255,195,1972,105.381287,0,1,0,FALSE
11400,162,162,2006,54.51259,0,0,0,TRUE
1023,30,30,2010,1984.370939,0,1,0,TRUE
4046,242,100,2012,75.790639,0,1,0,FALSE
1459,34,34,2008,183.756079,1,1,0,TRUE
1191,97,60,1988,200.20419,0,1,0,FALSE
1555,190,60,1984,147.59989,0,1,0,FALSE
1234,43,43,2012,1447.680019,0,1,0,TRUE
3098,82,82,1986,304.767567,0,1,0,TRUE
2388,77,77,2009,2108.09314,0,1,1,TRUE
4370,93,93,2000,605.867664,0,1,0,TRUE
2794,56,56,2012,23.638223,1,1,0,TRUE
1141,112,40,1986,232.066144,0,1,0,FALSE
2746,120,115,2010,29.924992,0,0,0,FALSE
1407,42,42,2010,84.367006,0,1,0,TRUE
18500,1077,81,2011,5.360935,0,0,0,FALSE
2970,68,68,2006,566.608304,0,1,0,TRUE
1400,100,73,1967,192.91633,0,1,0,FALSE
8066,140,140,2010,250.271985,0,1,0,TRUE
3438,66,66,2010,590.04208,0,1,1,TRUE
2291,69,69,2010,590.04208,0,1,1,TRUE
3161,67,67,1996,828.550765,0,1,0,TRUE
1904,323,103,1996,100.997569,0,1,0,FALSE
2881,63,63,1997,321.993451,0,1,0,TRUE
4292,84,84,2009,100.396176,1,1,0,TRUE
2444,53,53,2011,470.529026,0,1,0,TRUE
1667,63,63,2005,395.67139,0,1,0,TRUE
1650,59,59,2010,1219.072518,1,1,1,TRUE
1894,37,37,2005,202.476754,0,1,0,TRUE
1991,52,52,2009,216.356376,0,1,0,TRUE
1320,104,86,1995,221.435456,0,1,0,FALSE
1584,97,60,1988,133.613512,0,1,0,FALSE
4798,140,140,2009,149.196922,0,1,0,TRUE
4401,218,80,1963,192.937546,1,1,0,FALSE
2152,57,57,2011,365.683484,1,1,1,TRUE
1521,51,51,2010,568.634646,1,1,1,TRUE
3697,68,68,2003,122.686454,1,1,0,TRUE
7987,363,136,1967,43.604538,0,1,0,FALSE
1563,122,89,2008,222.985178,0,0,0,FALSE
3062,130,130,1999,321.993451,0,1,0,TRUE
2966,229,103,2007,40.066924,0,0,0,FALSE
1761,88,88,1981,258.294594,0,1,0,TRUE
3500,101,101,1998,349.866997,1,1,0,TRUE
2171,76,76,2011,105.695867,0,1,0,TRUE
5984,256,82,1984,61.40348,0,1,1,FALSE
3350,71,71,2011,76.047673,1,1,0,TRUE
3405,83,83,2009,994.813116,0,1,0,TRUE
2840,73,73,2011,195.028942,0,1,0,TRUE
1399,37,37,2010,1711.00197,1,1,0,TRUE
2069,147,83,2010,16.20699,0,0,0,FALSE
1331,37,37,2010,163.419096,0,1,1,TRUE
1837,77,77,1988,123.544965,0,1,0,TRUE
1411,67,67,1994,195.016955,0,1,0,TRUE
2298,62,62,2011,195.028942,0,1,0,TRUE
1190,34,34,2011,597.390549,0,1,0,TRUE
8024,139,139,2009,89.220838,0,1,0,TRUE
1510,39,39,1945,262.022662,0,1,0,TRUE
1888,166,63,2006,186.45803,0,1,0,FALSE
1101,488,163,1979,84.016507,0,1,0,FALSE
2196,55,55,2009,52.961095,0,1,0,TRUE
1339,39,39,2012,23.741065,0,1,0,TRUE
2251,103,103,1996,925.299342,0,1,1,TRUE
1937,40,40,2012,23.638223,1,1,0,TRUE
1911,48,48,2013,32.294795,0,1,0,TRUE
23894,307,307,2010,3.572774,0,0,0,TRUE
1530,121,109,2008,236.934622,0,0,0,FALSE
1862,154,84,2003,106.719727,0,0,0,FALSE
2123,174,91,2006,138.831976,0,1,0,FALSE
4868,110,110,2009,344.375224,0,1,0,TRUE
7063,476,140,2011,27.887776,0,0,0,FALSE
6015,105,105,2012,275.311363,1,1,0,TRUE
4357,62,62,2013,61.598005,0,1,0,TRUE
3227,63,63,1997,421.251491,0,1,0,TRUE
7460,233,100,1965,49.949663,1,1,0,FALSE
3047,77,77,2012,83.129455,1,1,0,TRUE
2493,39,39,2009,147.214682,0,1,0,TRUE
6364,139,139,2010,406.464151,1,1,0,TRUE
1538,116,49,1983,237.094841,0,1,0,FALSE
7300,166,166,1999,72.611009,0,1,0,TRUE
7862,137,137,1997,215.251729,1,1,0,TRUE
1121,35,35,2004,1196.549813,0,1,1,TRUE
1829,61,61,2008,197.264973,0,1,0,TRUE
3377,63,63,2007,211.139618,1,1,0,TRUE
1240,55,55,2009,288.065532,0,1,0,TRUE
1414,47,47,1971,179.370795,1,1,1,TRUE
1212,35,35,2012,83.129455,1,1,0,TRUE
2850,36,36,2010,744.779915,0,1,0,TRUE
3958,61,61,2003,695.665925,0,1,1,TRUE
1664,64,64,1965,279.820163,0,1,0,TRUE
1710,70,70,2001,410.582299,0,1,0,TRUE
14944,187,187,2007,25.308344,0,1,0,TRUE
2264,103,103,1955,577.477388,0,1,0,TRUE
2000,67,67,2009,139.674549,0,1,0,TRUE
2450,206,81,2012,8.285758,0,0,0,FALSE
10000,217,217,2009,3.572774,0,0,0,TRUE
5257,121,121,1979,102.668795,1,1,0,TRUE
1187,44,44,2009,506.825074,0,1,0,TRUE
1009,162,110,1980,178.282314,0,1,0,FALSE
3149,84,84,2012,76.115133,0,1,0,TRUE
2000,49,49,2009,1166.744671,1,1,0,TRUE
2779,88,88,1997,336.374203,0,1,0,TRUE
1698,177,64,1981,102.313911,0,1,0,FALSE
2989,148,122,1999,147.710721,0,1,0,FALSE
1040,53,53,1990,66.428979,0,1,0,TRUE
1365,39,39,1996,265.178602,1,1,0,TRUE
2169,62,62,2011,543.046229,1,1,1,TRUE
1550,43,43,2005,144.792678,1,1,1,TRUE
1850,65,65,1993,148.237151,0,1,0,TRUE
2700,127,113,1976,243.79483,0,1,0,FALSE
1696,203,89,2002,111.043769,0,1,0,FALSE
6100,140,140,1991,85.52785,0,1,0,TRUE
3150,216,108,2006,101.316727,0,1,0,FALSE
2167,65,65,2008,189.144189,0,1,0,TRUE
2224,88,88,1998,143.214662,0,1,0,TRUE
6291,123,123,2008,176.665249,0,1,0,TRUE
2703,74,74,1976,265.178602,1,1,0,TRUE
1676,130,76,2002,34.607209,0,0,0,FALSE
2183,45,45,2000,279.592342,1,1,0,TRUE
2340,35,35,2010,744.779915,0,1,0,TRUE
9700,363,198,2001,62.044212,1,1,0,FALSE
1329,58,58,1970,101.118694,1,1,0,TRUE
5322,72,72,2011,258.959106,0,1,0,TRUE
1272,30,30,2010,1171.490137,0,1,0,TRUE
3044,360,93,1958,70.690322,0,1,0,FALSE
1098,120,40,1984,270.080849,0,1,0,FALSE
2388,123,107,2010,45.64455,0,1,0,FALSE
1100,49,49,2007,243.136349,0,1,0,TRUE
1355,32,32,2011,914.182405,0,1,0,TRUE
1471,30,30,2010,971.444535,0,1,0,TRUE
1068,160,218,1910,49.15049,0,1,0,FALSE
1158,185,102,1998,142.096456,0,1,0,FALSE
3292,77,77,2011,325.192878,0,1,0,TRUE
6189,140,140,1995,193.235198,0,1,0,TRUE
1367,86,72,1998,328.076499,0,1,0,FALSE
4651,88,88,2010,234.399198,1,1,0,TRUE
3471,108,108,2008,25.286432,0,1,0,TRUE
1611,45,45,2010,1171.490137,0,1,0,TRUE
7955,241,128,1954,53.784867,0,1,0,FALSE
3724,162,92,1998,99.498239,0,1,0,FALSE
1308,49,49,1955,56.353767,1,1,1,TRUE
1237,235,43,1968,161.011367,0,1,0,FALSE
2490,159,116,2009,220.42206,0,0,0,FALSE
12000,721,225,1993,29.477359,1,1,0,FALSE
1250,73,50,2002,371.005668,0,1,0,FALSE
6930,213,213,1999,5.360935,0,0,0,TRUE
2569,75,75,2009,169.854981,0,1,0,TRUE
16000,212,212,1976,252.688747,1,1,1,TRUE
1687,52,52,1998,445.296064,0,1,1,TRUE
1114,148,48,1994,192.735722,0,1,0,FALSE
1546,1575,96,1960,109.963393,0,1,0,FALSE
3312,116,116,1979,193.071894,0,1,0,TRUE
2169,287,84,1981,34.315029,0,1,1,FALSE
7758,139,139,2010,9.474134,0,0,0,TRUE
2851,81,81,2008,457.598079,0,1,0,TRUE
2811,80,80,2003,298.425349,0,1,0,TRUE
1060,33,33,2005,1251.22459,0,1,0,TRUE
1061,1028,37,2001,14.201444,0,0,0,FALSE
11734,459,140,1969,52.872958,1,1,0,FALSE
8000,226,180,2000,52.079494,1,1,0,FALSE
5759,128,128,1994,31.935621,0,1,0,TRUE
1418,30,30,2009,1378.061807,0,1,1,TRUE
1363,46,46,2009,1196.549813,0,1,1,TRUE
1084,133,42,1991,330.51859,0,1,0,FALSE
7425,109,109,2012,405.641961,0,1,0,TRUE
2844,60,60,2006,328.358612,1,1,0,TRUE
1924,108,79,2008,192.260843,0,1,0,FALSE
2103,59,59,2004,511.444295,0,1,0,TRUE
3361,87,87,2003,121.135298,0,1,0,TRUE
3481,200,93,1996,134.523423,0,1,0,FALSE
3144,143,115,2010,29.924992,0,0,0,FALSE
4377,246,131,2001,122.194168,0,1,0,FALSE
1552,87,87,1961,166.975977,1,1,0,TRUE
1592,173,60,2006,81.671164,0,0,0,FALSE
1300,58,58,1996,318.872459,0,1,0,TRUE
3240,84,84,2012,62.277516,0,1,0,TRUE
4289,104,104,1990,378.629204,0,1,0,TRUE
1440,111,60,2012,16.20699,0,0,0,FALSE
2103,49,49,2012,61.345712,1,1,1,TRUE
1536,240,65,1982,90.411969,0,1,0,FALSE
4030,88,88,2010,377.877508,0,1,0,TRUE
1606,30,30,2007,1447.680019,0,1,0,TRUE
2885,66,66,2009,394.007299,0,1,0,TRUE
1555,63,63,1980,338.194381,0,1,0,TRUE
4287,114,114,2011,9.192514,0,0,0,TRUE
1209,87,87,1962,331.444545,0,1,0,TRUE
1948,122,89,2008,222.985178,0,0,0,FALSE
1195,170,53,1993,217.164211,0,1,0,FALSE
7249,136,136,2009,89.220838,0,1,0,TRUE
1430,116,59,2010,175.11572,0,0,0,FALSE
1632,40,40,2012,44.434988,0,1,0,TRUE
3282,52,52,1952,49.41353,0,1,0,TRUE
1883,53,53,1995,306.654384,1,1,1,TRUE
3334,736,185,1940,136.590517,0,1,0,FALSE
1820,132,78,2009,81.671164,0,0,0,FALSE
1292,30,30,2010,971.444535,0,1,0,TRUE
3797,88,88,2011,76.047673,1,1,0,TRUE
1255,91,50,2010,112.758273,0,0,0,FALSE
1270,47,47,2005,395.67139,0,1,0,TRUE
1420,135,52,2002,212.623995,0,1,0,FALSE
1142,166,70,2005,209.493195,0,1,0,FALSE
32000,459,196,1977,53.691463,0,1,0,FALSE
12720,647,205,1958,132.294479,0,1,0,FALSE
2490,155,111,2006,181.22839,0,1,0,FALSE
1071,31,31,2010,728.850812,1,1,1,TRUE
4250,77,77,2008,978.973446,0,1,0,TRUE
6332,249,164,1979,58.023009,1,1,0,FALSE
4376,200,55,1975,112.994516,0,1,1,FALSE
2780,58,58,2013,32.294795,0,1,0,TRUE
1659,42,42,2012,139.137126,0,1,0,TRUE
1899,68,68,2009,764.531927,0,1,1,TRUE
11267,601,279,1999,71.191218,1,1,0,FALSE
1957,107,107,1966,374.001431,0,1,0,TRUE
4997,360,111,1970,72.247903,0,1,0,FALSE
4469,140,140,1992,432.692635,0,1,0,TRUE
1425,35,35,2011,914.182405,0,1,0,TRUE
1232,31,31,2011,543.046229,1,1,1,TRUE
25000,300,300,2010,3.572774,0,0,0,TRUE
1593,41,41,2012,4.402059,0,1,1,TRUE
6147,356,155,2000,56.315795,0,1,0,FALSE
1344,145,51,1986,201.269486,0,1,0,FALSE
3932,35,35,2010,900.02415,0,1,0,TRUE
1580,58,58,1996,331.233483,0,1,0,TRUE
1485,51,51,2006,2.667073,0,1,0,TRUE
6560,120,120,1981,70.313898,1,1,1,TRUE
2368,58,58,1992,511.444295,0,1,0,TRUE
1375,38,38,2011,29.580011,0,1,0,TRUE
3325,73,73,1979,217.426164,0,1,0,TRUE
4165,69,69,2009,566.608304,0,1,0,TRUE
1289,433,245,1980,39.64299,0,1,0,FALSE
5518,97,97,2010,239.714705,0,1,0,TRUE
1421,160,76,1972,140.299787,0,1,0,FALSE
1300,33,33,2011,4.236334,1,1,1,TRUE
3393,93,93,1982,284.110199,1,1,1,TRUE
28000,1500,594,2000,14.14216,0,0,0,FALSE
1733,63,63,2008,1552.79435,0,1,1,TRUE
1335,152,51,2003,189.668988,0,1,0,FALSE
6550,168,168,2010,45.659365,0,1,0,TRUE
1554,150,61,2005,232.11119,0,1,0,FALSE
3060,279,81,1951,101.284312,0,1,0,FALSE
1456,41,41,2010,1367.785897,0,1,0,TRUE
1139,32,32,1998,214.00272,0,1,0,TRUE
2108,50,50,2011,4.236334,1,1,1,TRUE
1024,140,45,1991,204.288351,0,1,0,FALSE
2218,117,84,2011,43.612511,0,1,0,FALSE
2464,68,68,2008,764.018638,0,1,0,TRUE
1784,92,34,1987,453.772797,0,1,0,FALSE
2435,67,67,2012,73.26962,0,1,0,TRUE
1602,51,51,2003,863.613243,0,1,0,TRUE
9079,523,174,1988,18.461318,0,1,0,FALSE
1584,225,43,1969,112.371981,0,1,0,FALSE
4374,97,97,1994,400.973917,1,1,0,TRUE
1172,152,67,1998,205.504081,0,1,0,FALSE
1577,60,60,2010,56.622629,0,1,0,TRUE
2313,82,82,1968,329.572439,0,1,0,TRUE
3838,80,80,1992,265.178602,1,1,0,TRUE
2442,82,82,2011,125.097599,0,1,0,TRUE
1553,168,60,1992,197.840689,0,1,0,FALSE
1313,48,48,2003,503.95574,0,1,0,TRUE
1757,49,49,2005,994.813116,0,1,0,TRUE
3274,245,95,2004,109.487686,0,0,0,FALSE
5618,74,74,2012,114.23818,1,1,1,TRUE
1527,45,45,2010,1171.490137,0,1,0,TRUE
2916,179,179,1999,47.176373,1,1,0,TRUE
2325,92,92,2005,23.88676,0,0,0,TRUE
2715,61,61,2011,202.436912,1,1,0,TRUE
1474,29,29,2012,44.434988,0,1,0,TRUE
7355,140,140,2012,294.400762,0,1,0,TRUE
3863,296,130,1953,87.998901,0,1,0,FALSE
1577,33,33,2011,184.89062,1,1,0,TRUE
1430,40,40,2010,462.765891,0,1,0,TRUE
1636,194,72,1960,14.2734,0,1,0,FALSE
8150,138,138,2008,16.764482,0,0,0,TRUE
1237,115,7,1984,88.5219,0,1,0,FALSE
1427,216,80,1989,114.087254,0,1,0,FALSE
1479,374,61,1972,60.244149,0,1,0,FALSE
1812,78,78,2008,1467.043091,0,1,0,TRUE
2431,65,65,2010,488.657483,1,1,0,TRUE
1711,48,48,2008,947.661563,0,1,1,TRUE
1265,30,30,2010,971.444535,0,1,0,TRUE
2457,160,89,2012,95.734177,0,1,0,FALSE
4917,66,66,2011,70.313898,1,1,1,TRUE
5229,314,80,1982,101.870091,0,1,1,FALSE
1603,161,77,1998,116.451972,0,1,0,FALSE
3314,71,71,2008,99.007856,1,1,1,TRUE
1548,451,38,1964,66.107063,0,1,0,FALSE
1280,46,46,1991,149.599328,0,1,0,TRUE
1243,29,29,2010,1295.27435,1,1,0,TRUE
1390,53,53,1999,479.860933,1,1,0,TRUE
3785,77,77,2012,146.845157,0,1,0,TRUE
3289,88,88,2010,306.733721,1,1,0,TRUE
1272,176,105,1998,155.319139,0,1,0,FALSE
2947,71,71,1995,581.659237,0,1,0,TRUE
1460,221,99,2006,137.615253,0,1,0,FALSE
1663,90,90,1994,89.468442,0,1,0,TRUE
9000,138,138,2011,52.386229,1,1,0,TRUE
1976,44,44,2011,914.182405,0,1,0,TRUE
3000,81,81,2008,80.718275,1,1,0,TRUE
4000,374,107,2011,34.592071,0,1,0,FALSE
7457,129,129,2009,134.017885,1,1,0,TRUE
1961,57,57,2012,146.862106,1,1,0,TRUE
7940,140,140,2009,400.244428,0,1,1,TRUE
1800,1661,100,2009,18.253634,1,0,0,FALSE
1911,59,59,2010,1219.072518,1,1,1,TRUE
5000,171,98,1958,208.629749,1,1,0,FALSE
1548,201,47,1993,209.529686,0,1,0,FALSE
1080,27,27,2010,1367.785897,0,1,0,TRUE
4925,65,65,2011,354.48691,0,1,0,TRUE
1350,126,58,2007,203.78511,0,1,0,FALSE
3298,89,89,2004,443.275334,1,1,0,TRUE
1732,54,54,2011,914.182405,0,1,0,TRUE
1601,137,115,1998,114.065121,0,1,0,FALSE
8563,245,137,1979,71.39936,1,1,0,FALSE
2030,120,73,2008,189.365855,0,1,0,FALSE
1700,185,42,1987,186.46471,0,1,1,FALSE
3854,73,73,1978,231.754848,0,1,0,TRUE
2751,170,90,2010,95.734177,0,1,0,FALSE
1102,50,50,1996,135.803221,0,1,0,TRUE
